techniek,model_no,mean_fit_time,mean_test_score,parameters
Random Forest Classifier (RFC),1,4.155687618255615,0.5216022202616768,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),2,3.964033079147339,0.5252805014821499,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),3,3.218544912338257,0.5287585834426356,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),4,2.989889144897461,0.5285575790917905,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),5,3.012109470367432,0.529226721412845,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),6,2.726017189025879,0.5290260525165239,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),7,2.192618179321289,0.5288924521613894,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),8,2.0490758419036865,0.5299625520932921,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),9,2.1305190563201903,0.529360545404329,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),10,1.8528584003448487,0.5274877251598721,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),11,1.8237929344177246,0.5283572903772633,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),12,1.7768708705902099,0.5280227974894582,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),13,1.087133026123047,0.5228730338171707,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),14,1.0780065059661865,0.5210002359363487,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),15,1.0765192031860351,0.5201979628964932,"{'rfc__criterion': 'gini', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),16,0.6313089370727539,0.5036118164974299,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),17,0.6458987712860107,0.503477947778676,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),18,0.618710708618164,0.5027423183709434,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),19,0.6260521888732911,0.5044812028057417,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),20,0.648569917678833,0.5024080491194878,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),21,0.6222819805145263,0.5029429201763597,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),22,0.6207935810089111,0.5032103445229781,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),23,0.6386498928070068,0.5032773459732598,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),24,0.6214878559112549,0.5029428978127247,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),25,0.6231748104095459,0.5023411818510157,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),26,0.6450975894927978,0.5046819611566026,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),27,0.6271426200866699,0.5030095861721173,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),28,0.610477066040039,0.5015382826293819,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),29,0.6297218322753906,0.5026755181933761,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),30,0.6265469074249268,0.5022074025868017,"{'rfc__criterion': 'gini', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),31,1.1123297691345215,0.5222040033142907,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),32,1.1182823657989502,0.521468373906558,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),33,1.1179841041564942,0.5224717407517983,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),34,1.1052867889404296,0.5208666132175791,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),35,1.1265158653259277,0.521267682646602,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),36,1.0817764282226563,0.5224048511196913,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),37,1.1161665439605712,0.5214683291792881,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),38,1.0860509395599365,0.5214016184562607,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),39,1.1164961814880372,0.520398408156465,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),40,1.0898114681243896,0.5207995894036626,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),41,1.0857443332672119,0.5213346617332488,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),42,1.1030049324035645,0.5220705147773308,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),43,0.9461699485778808,0.5186595460853015,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),44,0.9671848773956299,0.5201979405328584,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),45,0.9518243789672851,0.5196626892941925,"{'rfc__criterion': 'gini', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),46,1.6478153228759767,0.5276213702422764,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),47,1.667347288131714,0.5278219496840577,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),48,1.5954339027404785,0.5270194082805831,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),49,1.5230183601379395,0.5258158198117205,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),50,1.5173637390136718,0.5284242023730054,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),51,1.6015846252441406,0.5281566214809422,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),52,1.666163682937622,0.527153299362972,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),53,1.5163718223571778,0.52661847303337,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),54,1.5929541110992431,0.5276882598743834,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),55,1.4480226516723633,0.52594944253049,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),56,1.4082437038421631,0.5269526751939206,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),57,1.409731912612915,0.5268190077478814,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),58,1.0014241695404054,0.5211342388369122,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),59,0.9964645385742188,0.522940169449262,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),60,0.991107702255249,0.5222044282233547,"{'rfc__criterion': 'gini', 'rfc__max_depth': 6, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),61,2.058103084564209,0.5290930539668056,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),62,2.229322147369385,0.5280897318488351,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),63,2.081117296218872,0.5286916043559888,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),64,2.0777450084686278,0.5280899778488196,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),65,2.0420324325561525,0.5276884835107328,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),66,2.015745210647583,0.5284240681911958,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),67,1.9035493850708007,0.5282233992948746,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),68,1.8400617122650147,0.5287585610790007,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),69,1.8302407264709473,0.5282903336542514,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),70,1.6307490825653077,0.5274210144368445,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),71,1.6474146842956543,0.528423934009386,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),72,1.645629596710205,0.5283571785590887,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),73,1.0249346256256104,0.5210672597502652,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),74,1.0266215801239014,0.5202647183467907,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),75,1.0285058975219727,0.5220036027815889,"{'rfc__criterion': 'gini', 'rfc__max_depth': 8, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),76,2.657469463348389,0.5280226856712836,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),77,2.6412006855010985,0.5298287281018083,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),78,2.4937893867492678,0.530430913699851,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),79,2.518788242340088,0.5278891971343238,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),80,2.501427984237671,0.5315006781772296,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),81,2.400641393661499,0.530029531179939,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),82,2.02358193397522,0.5291598988716428,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),83,2.0314187526702883,0.5295613484824596,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),84,2.041437530517578,0.5288920048886905,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),85,1.711498498916626,0.5278893089524985,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),86,1.7138793468475342,0.527755350779205,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),87,1.7103078365325928,0.5264177594097789,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),88,1.0342591285705567,0.5222711389463821,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),89,1.0291008949279785,0.522940124721992,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),90,1.025331687927246,0.5213347735514235,"{'rfc__criterion': 'gini', 'rfc__max_depth': 10, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),91,3.157338333129883,0.5263513841412756,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),92,3.1279751300811767,0.5280230434894427,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),93,2.799326038360596,0.528959498338941,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),94,2.796271467208862,0.5286247147238818,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),95,2.810733461380005,0.5297618384697012,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),96,2.6298922538757323,0.53002912863451,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),97,2.076851654052734,0.5291600330534525,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),98,2.081811857223511,0.5287587176244453,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),99,2.0783394813537597,0.52922669904921,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),100,1.7236008644104004,0.5287585834426356,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),101,1.7275691509246827,0.527688461147098,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),102,1.730048370361328,0.5284910472778424,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),103,1.0330693244934082,0.5219367802403868,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),104,1.0357954978942872,0.5210003701181584,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),105,1.029398775100708,0.5204655437885564,"{'rfc__criterion': 'gini', 'rfc__max_depth': 12, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),106,6.4151670932769775,0.5249460533216148,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),107,6.0448527336120605,0.5254810361966613,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),108,4.621531057357788,0.5302301329853553,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),109,4.354286003112793,0.5295609012097608,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),110,4.372042894363403,0.5289592299753216,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),111,3.934670257568359,0.5287586505335404,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),112,2.4677989006042482,0.528423934009386,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),113,2.500933790206909,0.5298286162836334,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),114,2.5018245697021486,0.5287588741698899,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),115,1.9503721237182616,0.5277551047792206,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),116,1.9391624927520752,0.5283575587408825,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),117,1.9760643005371095,0.5286247370875168,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),118,1.075328779220581,0.5226056094705521,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),119,1.0756259918212892,0.5221373373185331,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),120,1.0678881645202636,0.5216694006210382,"{'rfc__criterion': 'entropy', 'rfc__max_depth': None, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),121,0.6483721733093262,0.5029427636309151,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),122,0.6508516788482666,0.503411080510204,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),123,0.6495618343353271,0.5024747598425153,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),124,0.6579939842224121,0.5036117941337949,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),125,0.63200364112854,0.5029429649036296,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),126,0.6392451763153076,0.5041468888270162,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),127,0.6231744766235352,0.5036787061295368,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),128,0.6343842029571534,0.5028758739988081,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),129,0.6241665363311768,0.5022072013140872,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 50, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),130,0.6252580165863038,0.5018058635214451,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),131,0.6194050312042236,0.5019395086038495,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),132,0.6187106132507324,0.5023407793055867,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 100, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),133,0.613055944442749,0.5024077807558684,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),134,0.6108736991882324,0.5028761870896973,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),135,0.6140483856201172,0.5010033444816053,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 2, 'rfc__min_samples_leaf': 500, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),136,1.223830795288086,0.5221368900458343,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),137,1.220755672454834,0.5216689533483393,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 10}"
Random Forest Classifier (RFC),138,1.2252196788787841,0.5198633358268786,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 1, 'rfc__min_samples_split': 50}"
Random Forest Classifier (RFC),139,1.2289892196655274,0.5210671032048207,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 2}"
Random Forest Classifier (RFC),140,1.2025028705596923,0.52120081537813,"{'rfc__criterion': 'entropy', 'rfc__max_depth': 4, 'rfc__min_samples_leaf': 10, 'rfc__min_samples_split': 10}"
